0.000000	0.000000
10.000000	0.000000
20.000000	0.000000
30.000000	0.000000
40.000000	0.000000
50.000000	0.000000
60.000000	0.000000
0.000000	10.000000
10.000000	10.000000
20.000000	10.000000
30.000000	10.000000
40.000000	10.000000
50.000000	10.000000
60.000000	10.000000
0.000000	20.000000
10.000000	20.000000
20.000000	20.000000
30.000000	20.000000
40.000000	20.000000
50.000000	20.000000
60.000000	20.000000
0.000000	30.000000
10.000000	30.000000
20.000000	30.000000
30.000000	30.000000
40.000000	30.000000
50.000000	30.000000
60.000000	30.000000
0.000000	40.000000
10.000000	40.000000
20.000000	40.000000
30.000000	40.000000
40.000000	40.000000
50.000000	40.000000
60.000000	40.000000
0.000000	50.000000
10.000000	50.000000
20.000000	50.000000
30.000000	50.000000
40.000000	50.000000
50.000000	50.000000
60.000000	50.000000
0.000000	60.000000
10.000000	60.000000
20.000000	60.000000
30.000000	60.000000
40.000000	60.000000
50.000000	60.000000
60.000000	60.000000
0.000000	70.000000
10.000000	70.000000
20.000000	70.000000
30.000000	70.000000
40.000000	70.000000
50.000000	70.000000
60.000000	70.000000
0.000000	80.000000
10.000000	80.000000
20.000000	80.000000
30.000000	80.000000
40.000000	80.000000
50.000000	80.000000
60.000000	80.000000
0.000000	85.000000
5.000000	85.000000
15.000000	85.000000
25.000000	85.000000
35.000000	85.000000
45.000000	85.000000
55.000000	85.000000
60.000000	85.000000
0.000000	90.000000
5.000000	90.000000
10.000000	90.000000
15.000000	90.000000
20.000000	90.000000
25.000000	90.000000
30.000000	90.000000
35.000000	90.000000
40.000000	90.000000
45.000000	90.000000
50.000000	90.000000
55.000000	90.000000
60.000000	90.000000
0.000000	95.000000
5.000000	95.000000
10.000000	95.000000
15.000000	95.000000
20.000000	95.000000
25.000000	95.000000
30.000000	95.000000
35.000000	95.000000
40.000000	95.000000
45.000000	95.000000
50.000000	95.000000
55.000000	95.000000
60.000000	95.000000
0.000000	100.000000
5.000000	100.000000
10.000000	100.000000
15.000000	100.000000
20.000000	100.000000
25.000000	100.000000
30.000000	100.000000
35.000000	100.000000
40.000000	100.000000
45.000000	100.000000
50.000000	100.000000
55.000000	100.000000
60.000000	100.000000
0.000000	105.000000
5.000000	105.000000
10.000000	105.000000
15.000000	105.000000
20.000000	105.000000
25.000000	105.000000
30.000000	105.000000
35.000000	105.000000
40.000000	105.000000
45.000000	105.000000
50.000000	105.000000
55.000000	105.000000
60.000000	105.000000
0.000000	110.000000
5.000000	110.000000
10.000000	110.000000
15.000000	110.000000
20.000000	110.000000
25.000000	110.000000
30.000000	110.000000
35.000000	110.000000
40.000000	110.000000
45.000000	110.000000
50.000000	110.000000
55.000000	110.000000
60.000000	110.000000
0.000000	112.500000
2.500000	112.500000
7.500000	112.500000
12.500000	112.500000
17.500000	112.500000
22.500000	112.500000
27.500000	112.500000
32.500000	112.500000
37.500000	112.500000
42.500000	112.500000
47.500000	112.500000
52.500000	112.500000
57.500000	112.500000
60.000000	112.500000
0.000000	115.000000
2.500000	115.000000
5.000000	115.000000
7.500000	115.000000
10.000000	115.000000
12.500000	115.000000
15.000000	115.000000
17.500000	115.000000
20.000000	115.000000
22.500000	115.000000
25.000000	115.000000
27.500000	115.000000
30.000000	115.000000
32.500000	115.000000
35.000000	115.000000
37.500000	115.000000
40.000000	115.000000
42.500000	115.000000
45.000000	115.000000
47.500000	115.000000
50.000000	115.000000
52.500000	115.000000
55.000000	115.000000
57.500000	115.000000
60.000000	115.000000
0.000000	117.500000
2.500000	117.500000
5.000000	117.500000
7.500000	117.500000
10.000000	117.500000
12.500000	117.500000
15.000000	117.500000
17.500000	117.500000
20.000000	117.500000
22.500000	117.500000
25.000000	117.500000
27.500000	117.500000
30.000000	117.500000
32.500000	117.500000
35.000000	117.500000
37.500000	117.500000
40.000000	117.500000
42.500000	117.500000
45.000000	117.500000
47.500000	117.500000
50.000000	117.500000
52.500000	117.500000
55.000000	117.500000
57.500000	117.500000
60.000000	117.500000
0.000000	120.000000
2.500000	120.000000
5.000000	120.000000
7.500000	120.000000
10.000000	120.000000
12.500000	120.000000
15.000000	120.000000
17.500000	120.000000
20.000000	120.000000
22.500000	120.000000
25.000000	120.000000
27.500000	120.000000
30.000000	120.000000
32.500000	120.000000
35.000000	120.000000
37.500000	120.000000
40.000000	120.000000
42.500000	120.000000
45.000000	120.000000
47.500000	120.000000
50.000000	120.000000
52.500000	120.000000
55.000000	120.000000
57.500000	120.000000
60.000000	120.000000
0.000000	122.500000
2.500000	122.500000
5.000000	122.500000
7.500000	122.500000
10.000000	122.500000
12.500000	122.500000
15.000000	122.500000
17.500000	122.500000
20.000000	122.500000
22.500000	122.500000
25.000000	122.500000
27.500000	122.500000
30.000000	122.500000
32.500000	122.500000
35.000000	122.500000
37.500000	122.500000
40.000000	122.500000
42.500000	122.500000
45.000000	122.500000
47.500000	122.500000
50.000000	122.500000
52.500000	122.500000
55.000000	122.500000
57.500000	122.500000
60.000000	122.500000
0.000000	125.000000
2.500000	125.000000
5.000000	125.000000
7.500000	125.000000
10.000000	125.000000
12.500000	125.000000
15.000000	125.000000
17.500000	125.000000
20.000000	125.000000
22.500000	125.000000
25.000000	125.000000
27.500000	125.000000
30.000000	125.000000
32.500000	125.000000
35.000000	125.000000
37.500000	125.000000
40.000000	125.000000
42.500000	125.000000
45.000000	125.000000
47.500000	125.000000
50.000000	125.000000
52.500000	125.000000
55.000000	125.000000
57.500000	125.000000
60.000000	125.000000
0.000000	127.500000
2.500000	127.500000
5.000000	127.500000
7.500000	127.500000
10.000000	127.500000
12.500000	127.500000
15.000000	127.500000
17.500000	127.500000
20.000000	127.500000
22.500000	127.500000
25.000000	127.500000
27.500000	127.500000
30.000000	127.500000
32.500000	127.500000
35.000000	127.500000
37.500000	127.500000
40.000000	127.500000
42.500000	127.500000
45.000000	127.500000
47.500000	127.500000
50.000000	127.500000
52.500000	127.500000
55.000000	127.500000
57.500000	127.500000
60.000000	127.500000
0.000000	130.000000
2.500000	130.000000
5.000000	130.000000
7.500000	130.000000
10.000000	130.000000
12.500000	130.000000
15.000000	130.000000
17.500000	130.000000
20.000000	130.000000
22.500000	130.000000
25.000000	130.000000
27.500000	130.000000
30.000000	130.000000
32.500000	130.000000
35.000000	130.000000
37.500000	130.000000
40.000000	130.000000
42.500000	130.000000
45.000000	130.000000
47.500000	130.000000
50.000000	130.000000
52.500000	130.000000
55.000000	130.000000
57.500000	130.000000
60.000000	130.000000
0.000000	132.500000
2.500000	132.500000
5.000000	132.500000
7.500000	132.500000
10.000000	132.500000
12.500000	132.500000
15.000000	132.500000
17.500000	132.500000
20.000000	132.500000
22.500000	132.500000
25.000000	132.500000
27.500000	132.500000
30.000000	132.500000
32.500000	132.500000
35.000000	132.500000
37.500000	132.500000
40.000000	132.500000
42.500000	132.500000
45.000000	132.500000
47.500000	132.500000
50.000000	132.500000
52.500000	132.500000
55.000000	132.500000
57.500000	132.500000
60.000000	132.500000
0.000000	135.000000
2.500000	135.000000
5.000000	135.000000
7.500000	135.000000
10.000000	135.000000
12.500000	135.000000
15.000000	135.000000
17.500000	135.000000
20.000000	135.000000
22.500000	135.000000
25.000000	135.000000
27.500000	135.000000
30.000000	135.000000
32.500000	135.000000
35.000000	135.000000
37.500000	135.000000
40.000000	135.000000
42.500000	135.000000
45.000000	135.000000
47.500000	135.000000
50.000000	135.000000
52.500000	135.000000
